1,"2235  - 2269  CENTURY BLVD , Los Angeles, CA, 90002",No_Match,,,,,
2,"22860  - 22860  COLLINS ST , Los Angeles, CA, 91367",Match,Non_Exact,"22860 COLLINS ST, WOODLAND HILLS, CA, 91367","-118.62542,34.17373",141816635,L
3,"22940  - 22940  HATTERAS ST , Los Angeles, CA, 91367",Match,Non_Exact,"22940 HATTERAS ST, WOODLAND HILLS, CA, 91367","-118.62672,34.17554",142815814,L
4,"7950  - 7950  STATEN DR , Los Angeles, CA, 91335",No_Match,,,,,
5,"7949  - 7949  STATEN DR , Los Angeles, CA, 91335",No_Match,,,,,
6,"7942  - 7942  STATEN DR , Los Angeles, CA, 91335",No_Match,,,,,
7,"20463  - 20463  ELKWOOD ST , Los Angeles, CA, 91306",Match,Non_Exact,"20463 ELKWOOD ST, CANOGA PARK, CA, 91306","-118.57846,34.212353",141540405,R
8,"20468  - 20468  ELKWOOD ST , Los Angeles, CA, 91306",Match,Non_Exact,"20468 ELKWOOD ST, CANOGA PARK, CA, 91306","-118.578766,34.21234",141540405,L
9,"7406  - 7406  VASSAR AVE , Los Angeles, CA, 91303",Match,Non_Exact,"7406 VASSAR AVE, CANOGA PARK, CA, 91303","-118.6044,34.20489",141533205,R
10,"6100  - 6100  ZOHAR DR , Los Angeles, CA, 91335",No_Match,,,,,
11,"6118  - 6118  ZOHAR DR , Los Angeles, CA, 91335",No_Match,,,,,
12,"6106  - 6106  ZOHAR DR , Los Angeles, CA, 91335",No_Match,,,,,
13,"6112  - 6112  ZOHAR DR , Los Angeles, CA, 91335",No_Match,,,,,
14,"21021  - 21021  ERWIN ST , Los Angeles, CA, 91367",Match,Non_Exact,"21021 ERWIN ST, WOODLAND HILLS, CA, 91367","-118.590935,34.1828",141535389,R
15,"21021  - 21021  ERWIN ST , Los Angeles, CA, 91367",Match,Non_Exact,"21021 ERWIN ST, WOODLAND HILLS, CA, 91367","-118.590935,34.1828",141535389,R
16,"18063  - 18063  VALLEY VISTA BLVD , Los Angeles, CA, 91316",Match,Non_Exact,"18063 VALLEY VISTA BLVD, VAN NUYS, CA, 91316","-118.52654,34.158356",141555926,R
17,"7605  - 7605  LOUISE AVE , Los Angeles, CA, 91406",No_Match,,,,,
18,"17141  - 17141  BURTON ST , Los Angeles, CA, 91406",Match,Non_Exact,"17141 BURTON ST, LAKE BALBOA, CA, 91406","-118.506065,34.220215",141544170,R
19,"17147  - 17147  BURTON ST , Los Angeles, CA, 91406",Match,Non_Exact,"17147 BURTON ST, LAKE BALBOA, CA, 91406","-118.50612,34.220215",141544170,R
20,"17150  - 17150  ROSCOE BLVD , Los Angeles, CA, 91406",No_Match,,,,,
21,"14719 1/2 - 14719 1/2 SHERMAN WAY , Los Angeles, CA, 91405",Match,Non_Exact,"14601 SHERMAN WAY, VAN NUYS, CA, 91405","-118.45091,34.2012",142683655,R
22,"7613  - 7613  PATRIOT WAY , Los Angeles, CA, 91405",No_Match,,,,,
23,"6814  - 6814  LENNOX AVE , Los Angeles, CA, 91405",Match,Non_Exact,"6814 LENNOX AVE, VAN NUYS, CA, 91405","-118.44544,34.19441",640425962,R
24,"6822  - 6822  LENNOX AVE , Los Angeles, CA, 91405",Match,Non_Exact,"6822 LENNOX AVE, VAN NUYS, CA, 91405","-118.44544,34.194542",640425962,R
25,"6810  - 6810  LENNOX AVE , Los Angeles, CA, 91405",Match,Non_Exact,"6810 LENNOX AVE, VAN NUYS, CA, 91405","-118.44544,34.194344",640425962,R
26,"6818  - 6818  LENNOX AVE , Los Angeles, CA, 91405",Match,Non_Exact,"6818 LENNOX AVE, VAN NUYS, CA, 91405","-118.44544,34.194477",640425962,R
27,"14121  - 14121  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
28,"14115  - 14115  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
29,"7217  - 7217  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
30,"14123  - 14123  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
31,"7213  - 7213  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
32,"7216  - 7216  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
33,"7211  - 7211  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
34,"7212  - 7212  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
35,"14119  - 14119  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
36,"14117  - 14117  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
37,"7209  - 7209  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
38,"7201  - 7201  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
39,"7207  - 7207  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
40,"7208  - 7208  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
41,"7200  - 7200  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
42,"7203  - 7203  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
43,"7206  - 7206  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
44,"7215  - 7215  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
45,"7205  - 7205  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
46,"7214  - 7214  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
47,"7204  - 7204  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
48,"7202  - 7202  CHESTNUT LANE , Los Angeles, CA, 91405",No_Match,,,,,
49,"14110  - 14110  CHAPPAREL LANE , Los Angeles, CA, 91405",No_Match,,,,,
50,"14114  - 14114  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
51,"14120  - 14120  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
52,"14116  - 14116  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
53,"14122  - 14122  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
54,"14124  - 14124  PINE LANE , Los Angeles, CA, 91405",No_Match,,,,,
55,"14124  - 14124  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
56,"14122  - 14122  PINE LANE , Los Angeles, CA, 91405",No_Match,,,,,
57,"14114  - 14114  PINE LANE , Los Angeles, CA, 91405",No_Match,,,,,
58,"14102  - 14102  CHAPPAREL LANE , Los Angeles, CA, 91405",No_Match,,,,,
59,"14116  - 14116  PINE LANE , Los Angeles, CA, 91405",No_Match,,,,,
60,"14126  - 14126  PINE LANE , Los Angeles, CA, 91405",No_Match,,,,,
61,"14126  - 14126  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
62,"14106  - 14106  CHAPPAREL LANE , Los Angeles, CA, 91405",No_Match,,,,,
63,"14120  - 14120  PINE LANE , Los Angeles, CA, 91405",No_Match,,,,,
64,"14100  - 14100  CHAPPAREL LANE , Los Angeles, CA, 91405",No_Match,,,,,
65,"14118  - 14118  OAK LANE , Los Angeles, CA, 91405",No_Match,,,,,
66,"14118  - 14118  PINE LANE , Los Angeles, CA, 91405",No_Match,,,,,
67,"14104  - 14104  CHAPPAREL LANE , Los Angeles, CA, 91405",No_Match,,,,,
68,"14108  - 14108  CHAPPAREL LANE , Los Angeles, CA, 91405",No_Match,,,,,
69,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
70,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
71,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
72,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
73,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
74,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
75,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
76,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
77,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
78,"6922  - 6922  BALBOA BLVD , Los Angeles, CA, 91406",Match,Non_Exact,"6922 BALBOA BLVD, LAKE BALBOA, CA, 91406","-118.501114,34.196224",640425964,R
79,"14055  - 14055  ARCHWOOD ST , Los Angeles, CA, 91405",Match,Non_Exact,"14055 ARCHWOOD ST, VAN NUYS, CA, 91405","-118.43934,34.192947",141561036,R
80,"13923  - 13923  GILMORE ST , Los Angeles, CA, 91401",Match,Non_Exact,"13923 GILMORE ST, VAN NUYS, CA, 91401","-118.4362,34.18759",141561308,R
81,"6222  - 6222  KESTER AVE , Los Angeles, CA, 91411",Match,Non_Exact,"6222 KESTER AVE, VAN NUYS, CA, 91411","-118.457436,34.18333",141560329,R
82,"14402  - 14402  CALIFA ST , Los Angeles, CA, 91401",Match,Non_Exact,"14402 CALIFA ST, VAN NUYS, CA, 91401","-118.44673,34.177555",141561121,L
83,"5672  - 5672  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5672 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173386",141561549,R
84,"5646  - 5646  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5646 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.17298",141561549,R
85,"5676  - 5676  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5676 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.17345",141561549,R
86,"5668  - 5668  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5668 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173325",141561549,R
87,"5664  - 5664  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5664 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173264",141561549,R
88,"5644  - 5644  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5644 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.17295",141561549,R
89,"5662  - 5662  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5662 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173233",141561549,R
90,"5650  - 5650  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5650 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173046",141561549,R
91,"14058  - 14058  COLLINS ST , Los Angeles, CA, 91401",Match,Non_Exact,"14058 COLLINS ST, VAN NUYS, CA, 91401","-118.439735,34.17393",141561548,L
92,"5674  - 5674  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5674 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173416",141561549,R
93,"5648  - 5648  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5648 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173016",141561549,R
94,"5666  - 5666  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5666 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173294",141561549,R
95,"5654  - 5654  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5654 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173107",141561549,R
96,"5638  - 5638  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5638 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.17286",141561549,R
97,"5660  - 5660  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5660 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.1732",141561549,R
98,"5682  - 5682  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5682 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173542",141561549,R
99,"5632  - 5632  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5632 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.172764",141561549,R
100,"5652  - 5652  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5652 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173077",141561549,R
101,"5670  - 5670  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5670 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173355",141561549,R
102,"5634  - 5634  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5634 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.172794",141561549,R
103,"5636  - 5636  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5636 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.17283",141561549,R
104,"5658  - 5658  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5658 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.17317",141561549,R
105,"5656  - 5656  HAZELTINE AVE , Los Angeles, CA, 91401",Match,Non_Exact,"5656 HAZELTINE AVE, VAN NUYS, CA, 91401","-118.439964,34.173138",141561549,R
106,"13950  - 13950  MCCORMICK ST , Los Angeles, CA, 91423",Match,Non_Exact,"13950 MCCORMICK ST, VAN NUYS, CA, 91423","-118.43772,34.165638",141824961,R
107,"4859  - 4859  KATHERINE AVE , Los Angeles, CA, 91423",Match,Non_Exact,"4859 KATHERINE AVE, VAN NUYS, CA, 91423","-118.443245,34.158653",141561672,L
108,"14625  - 14625  MAGNOLIA BLVD , Los Angeles, CA, 91403",Match,Non_Exact,"14625 MAGNOLIA BLVD, VAN NUYS, CA, 91403","-118.45158,34.16486",141560789,R
109,"4960  - 4960  SEPULVEDA BLVD , Los Angeles, CA, 91403",Match,Non_Exact,"4960 SEPULVEDA BLVD, VAN NUYS, CA, 91403","-118.46615,34.160778",241252900,R
110,"15012  - 15012  MOORPARK ST , Los Angeles, CA, 91403",Match,Non_Exact,"15012 MOORPARK ST, VAN NUYS, CA, 91403","-118.46004,34.1537",141560859,L
111,"4707  - 4707  CEDROS AVE , Los Angeles, CA, 91403",Match,Non_Exact,"4707 CEDROS AVE, VAN NUYS, CA, 91403","-118.453064,34.15632",141560912,L
112,"4528  - 4528  GAVIOTA CT , Los Angeles, CA, 91436",No_Match,,,,,
113,"4716  - 4716  NOELINE AVE , Los Angeles, CA, 91436",Match,Non_Exact,"4716 NOELINE AVE, VAN NUYS, CA, 91436","-118.49014,34.15594",141556624,R
114,"4716  - 4716  NOELINE AVE , Los Angeles, CA, 91436",Match,Non_Exact,"4716 NOELINE AVE, VAN NUYS, CA, 91436","-118.49014,34.15594",141556624,R
115,"4701  - 4701  HAYVENHURST AVE , Los Angeles, CA, 91436",Match,Non_Exact,"4701 HAYVENHURST AVE, VAN NUYS, CA, 91436","-118.492355,34.155502",142714845,L
116,"17328  - 17328  RANCHO ST , Los Angeles, CA, 91316",Match,Non_Exact,"17328 RANCHO ST, VAN NUYS, CA, 91316","-118.51051,34.15638",142048042,L
117,"17328  - 17328  RANCHO ST , Los Angeles, CA, 91316",Match,Non_Exact,"17328 RANCHO ST, VAN NUYS, CA, 91316","-118.51051,34.15638",142048042,L
118,"4600  - 4600  ENCINO AVE , Los Angeles, CA, 91316",Match,Non_Exact,"4600 ENCINO AVE, VAN NUYS, CA, 91316","-118.51339,34.153744",624092527,R
119,"13169  - 13169  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13169 VICTORY BLVD, VAN NUYS, CA, 91401","-118.41983,34.18668",141563004,R
120,"13167  - 13167  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13167 VICTORY BLVD, VAN NUYS, CA, 91401","-118.41981,34.18668",141563004,R
121,"13165  - 13165  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13165 VICTORY BLVD, VAN NUYS, CA, 91401","-118.41978,34.18668",141563004,R
122,"13161  - 13161  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13161 VICTORY BLVD, VAN NUYS, CA, 91401","-118.41972,34.18668",141563004,R
123,"13161  - 13161  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
124,"13165  - 13165  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
125,"13167  - 13167  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
126,"13171  - 13171  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
127,"13211  - 13211  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13211 VICTORY BLVD, VAN NUYS, CA, 91401","-118.42073,34.186676",141563002,R
128,"13209  - 13209  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13209 VICTORY BLVD, VAN NUYS, CA, 91401","-118.42067,34.186676",141563002,R
129,"13207  - 13207  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13207 VICTORY BLVD, VAN NUYS, CA, 91401","-118.42061,34.186676",141563002,R
130,"13205  - 13205  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13205 VICTORY BLVD, VAN NUYS, CA, 91401","-118.42055,34.186676",141563002,R
131,"13201  - 13201  VICTORY BLVD , Los Angeles, CA, 91401",Match,Non_Exact,"13201 VICTORY BLVD, VAN NUYS, CA, 91401","-118.420425,34.186676",141563002,R
132,"13201  - 13201  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
133,"13205  - 13205  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
134,"13207  - 13207  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
135,"13209  - 13209  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
136,"13211  - 13211  LUMINA WAY , Los Angeles, CA, 91401",No_Match,,,,,
137,"7022  - 7022  WOODMAN AVE , Los Angeles, CA, 91405",Match,Non_Exact,"7022 WOODMAN AVE, VAN NUYS, CA, 91405","-118.43125,34.198044",141561253,R
138,"11510  - 11510 1/2 EMELITA ST , Los Angeles, CA, 91601",No_Match,,,,,
139,"11508  - 11508 1/2 EMELITA ST , Los Angeles, CA, 91601",No_Match,,,,,
140,"5816  - 5816  WHITSETT AVE , Los Angeles, CA, 91607",Match,Non_Exact,"5816 WHITSETT AVE, VALLEY VILLAGE, CA, 91607","-118.40524,34.176235",141563353,R
141,"5500  - 5500  KLUMP AVE , Los Angeles, CA, 91601",Match,Non_Exact,"5500 KLUMP AVE, VALLEY VILLAGE, CA, 91601","-118.37519,34.170162",141591590,R
142,"11210  - 11210  PEACH GROVE ST , Los Angeles, CA, 91601",Match,Non_Exact,"11210 PEACH GROVE ST, VALLEY VILLAGE, CA, 91601","-118.37495,34.159122",141565111,L
143,"11269  - 11269  CAMARILLO ST , Los Angeles, CA, 91602",Match,Non_Exact,"11269 CAMARILLO ST, TOLUCA LAKE, CA, 91602","-118.37668,34.157646",141565106,R
144,"4814  - 4814  BEN AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4814 BEN AVE, VALLEY VILLAGE, CA, 91607","-118.394264,34.157978",141564726,R
145,"4807  - 4807  GENTRY AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4807 GENTRY AVE, VALLEY VILLAGE, CA, 91607","-118.39318,34.157856",141564728,L
146,"4810  - 4810  BEN AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4810 BEN AVE, VALLEY VILLAGE, CA, 91607","-118.394264,34.157913",141564726,R
147,"4812  - 4812  BEN AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4812 BEN AVE, VALLEY VILLAGE, CA, 91607","-118.394264,34.157948",141564726,R
148,"11939  - 11939  RIVERSIDE DR , Los Angeles, CA, 91607",Match,Non_Exact,"11939 RIVERSIDE DR, VALLEY VILLAGE, CA, 91607","-118.393394,34.157627",141564730,R
149,"4809  - 4809  GENTRY AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4809 GENTRY AVE, VALLEY VILLAGE, CA, 91607","-118.39318,34.157887",141564728,L
150,"4806  - 4806  BEN AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4806 BEN AVE, VALLEY VILLAGE, CA, 91607","-118.394264,34.157852",141564726,R
151,"11941  - 11941  RIVERSIDE DR , Los Angeles, CA, 91607",Match,Non_Exact,"11941 RIVERSIDE DR, VALLEY VILLAGE, CA, 91607","-118.39342,34.157627",141564730,R
152,"4803  - 4803  GENTRY AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4803 GENTRY AVE, VALLEY VILLAGE, CA, 91607","-118.39319,34.157795",141564728,L
153,"4805  - 4805  GENTRY AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4805 GENTRY AVE, VALLEY VILLAGE, CA, 91607","-118.39318,34.157825",141564728,L
154,"4811  - 4811  GENTRY AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4811 GENTRY AVE, VALLEY VILLAGE, CA, 91607","-118.39317,34.157917",141564728,L
155,"11953  - 11953  RIVERSIDE DR , Los Angeles, CA, 91607",Match,Non_Exact,"11953 RIVERSIDE DR, VALLEY VILLAGE, CA, 91607","-118.39358,34.157623",141564730,R
156,"11947  - 11947  RIVERSIDE DR , Los Angeles, CA, 91607",Match,Non_Exact,"11947 RIVERSIDE DR, VALLEY VILLAGE, CA, 91607","-118.3935,34.157627",141564730,R
157,"4808  - 4808  BEN AVE , Los Angeles, CA, 91607",Match,Non_Exact,"4808 BEN AVE, VALLEY VILLAGE, CA, 91607","-118.394264,34.157883",141564726,R
158,"12936  - 12936  ADDISON ST , Los Angeles, CA, 91423",Match,Non_Exact,"12936 ADDISON ST, VAN NUYS, CA, 91423","-118.41463,34.16124",640416053,L
159,"12621  - 12621  SARAH ST , Los Angeles, CA, 91604",Match,Non_Exact,"12621 SARAH ST, NORTH HOLLYWOOD, CA, 91604","-118.40769,34.153996",141563876,R
160,"12621  - 12621  SARAH ST , Los Angeles, CA, 91604",Match,Non_Exact,"12621 SARAH ST, NORTH HOLLYWOOD, CA, 91604","-118.40769,34.153996",141563876,R
161,"12627  - 12627  SARAH ST , Los Angeles, CA, 91604",Match,Non_Exact,"12627 SARAH ST, NORTH HOLLYWOOD, CA, 91604","-118.407814,34.153996",141563876,R
162,"12627  - 12627  SARAH ST , Los Angeles, CA, 91604",Match,Non_Exact,"12627 SARAH ST, NORTH HOLLYWOOD, CA, 91604","-118.407814,34.153996",141563876,R
163,"4240  - 4240  LAUREL CANYON BLVD , Los Angeles, CA, 91604",Match,Non_Exact,"4240 LAUREL CANYON BLVD, NORTH HOLLYWOOD, CA, 91604","-118.396454,34.147366",141565744,R
164,"11912  - 11912  LAURELWOOD DR , Los Angeles, CA, 91604",Match,Non_Exact,"11912 LAURELWOOD DR, NORTH HOLLYWOOD, CA, 91604","-118.39169,34.141945",642865394,L
165,"4337  - 4337  TEESDALE AVE , Los Angeles, CA, 91604",Match,Non_Exact,"4337 TEESDALE AVE, NORTH HOLLYWOOD, CA, 91604","-118.40836,34.149265",141565361,L
166,"4229  - 4229  BLOOMFIELD LANE , Los Angeles, CA, 91604",No_Match,,,,,
167,"4225  - 4225  BLOOMFIELD LANE , Los Angeles, CA, 91604",No_Match,,,,,
168,"4227  - 4227  BLOOMFIELD LANE , Los Angeles, CA, 91604",No_Match,,,,,
169,"4235  - 4235  BLOOMFIELD LANE , Los Angeles, CA, 91604",No_Match,,,,,
170,"4223  - 4223  BLOOMFIELD LANE , Los Angeles, CA, 91604",No_Match,,,,,
171,"11951  - 11951  PINNACLE PL , Los Angeles, CA, 90210",Match,Non_Exact,"11951 PINNACLE PL, BEVERLY HILLS, CA, 90210","-118.39777,34.125805",141565863,L
172,"8702  - 8702  LA TUNA CANYON ROAD , Los Angeles, CA, 91352",Match,Non_Exact,"8702 LA TUNA CANYON RD, SUN VALLEY, CA, 91352","-118.32412,34.23728",627857289,L
173,"8939  - 8939  VILLAGE AVE , Los Angeles, CA, 91352",Match,Non_Exact,"8939 VILLAGE AVE, SUN VALLEY, CA, 91352","-118.35623,34.2312",627857815,L
174,"5812  - 5812  CLEON AVE , Los Angeles, CA, 91601",Match,Non_Exact,"5812 CLEON AVE, VALLEY VILLAGE, CA, 91601","-118.3681,34.176125",141591416,R
175,"4840  - 4840  CLEON AVE , Los Angeles, CA, 91601",Match,Non_Exact,"4840 CLEON AVE, VALLEY VILLAGE, CA, 91601","-118.36806,34.158226",141591876,R
176,"10710  - 10710  BLOOMFIELD ST , Los Angeles, CA, 91602",Match,Non_Exact,"10710 BLOOMFIELD ST, TOLUCA LAKE, CA, 91602","-118.36392,34.1496",141593360,L
177,"13930  - 13930  NURMI ST , Los Angeles, CA, 91342",Match,Non_Exact,"13930 NURMI ST, KAGEL CANYON, CA, 91342","-118.43649,34.32091",141545912,L
178,"13936  - 13936  NURMI ST , Los Angeles, CA, 91342",Match,Non_Exact,"13936 NURMI ST, KAGEL CANYON, CA, 91342","-118.43655,34.32086",141545912,L
179,"13942  - 13942  NURMI ST , Los Angeles, CA, 91342",Match,Non_Exact,"13942 NURMI ST, KAGEL CANYON, CA, 91342","-118.43661,34.320812",141545912,L
180,"13943  - 13943  NURMI ST , Los Angeles, CA, 91342",Match,Non_Exact,"13943 NURMI ST, KAGEL CANYON, CA, 91342","-118.43659,34.32084",141545912,R
181,"13937  - 13937  NURMI ST , Los Angeles, CA, 91342",Match,Non_Exact,"13937 NURMI ST, KAGEL CANYON, CA, 91342","-118.43653,34.320892",141545912,R
182,"13931  - 13931  NURMI ST , Los Angeles, CA, 91342",Match,Non_Exact,"13931 NURMI ST, KAGEL CANYON, CA, 91342","-118.43647,34.320946",141545912,R
183,"14002  - 14002  LAKESIDE ST , Los Angeles, CA, 91342",Match,Non_Exact,"14002 LAKESIDE ST, KAGEL CANYON, CA, 91342","-118.43948,34.31934",141545767,L
184,"14008  - 14008  LAKESIDE ST , Los Angeles, CA, 91342",Match,Non_Exact,"14008 LAKESIDE ST, KAGEL CANYON, CA, 91342","-118.43954,34.31929",141545767,L
185,"14014  - 14014  LAKESIDE ST , Los Angeles, CA, 91342",Match,Non_Exact,"14014 LAKESIDE ST, KAGEL CANYON, CA, 91342","-118.4396,34.319237",141545767,L
186,"14015  - 14015  LAKESIDE ST , Los Angeles, CA, 91342",Match,Non_Exact,"14015 LAKESIDE ST, KAGEL CANYON, CA, 91342","-118.439606,34.319244",141545767,R
187,"14009  - 14009  LAKESIDE ST , Los Angeles, CA, 91342",Match,Non_Exact,"14009 LAKESIDE ST, KAGEL CANYON, CA, 91342","-118.43955,34.319298",141545767,R
